ESTU_CONSECUTIVO;ESTU_GENERO;ESTU_CODIGO_RESIDE_MCPIO;ESTU_RESIDE_MPIO;PUNT_LENGUAJE;PUNT_MATEMATICAS;PUNT_C_SOCIALES;PUNT_FILOSOFIA;PUNT_BIOLOGIA;PUNT_QUIMICA;PUNT_FISICA;PUNT_INGLES;DESEMP_INGLES;COLE_CODIGO_COLEGIO_FK
SABER1120121059358;M;68001;BUCARAMANGA;54;51;52;45;58;52;52;51;A1;
SABER1120121059359;F;68001;BUCARAMANGA;57;40;47;41;49;40;40;40;A-;
SABER1120121059360;F;68001;BUCARAMANGA;54;52;44;31;42;54;39;43;A1;
SABER1120121059361;F;68001;BUCARAMANGA;68;57;62;55;61;63;66;47;A1;
SABER1120121059362;F;68001;BUCARAMANGA;59;68;56;39;48;56;49;33;A-;
SABER1120121059363;F;68001;BUCARAMANGA;59;62;48;50;48;58;68;42;A-;
SABER1120121059364;M;68001;BUCARAMANGA;50;43;38;26;30;42;39;35;A-;
SABER1120121059365;M;68001;BUCARAMANGA;52;57;54;48;45;53;54;48;A1;
SABER1120121059366;F;68001;BUCARAMANGA;52;75;62;50;55;68;68;53;A2;
SABER1120121059367;F;68001;BUCARAMANGA;57;54;57;47;42;41;48;40;A-;
SABER1120121059368;M;68001;BUCARAMANGA;59;66;65;66;66;63;76;65;B1;
SABER1120121059369;F;68001;BUCARAMANGA;52;43;58;36;47;55;40;31;A-;
SABER1120121059370;F;68001;BUCARAMANGA;59;54;52;39;46;50;44;43;A-;
SABER1120121059371;F;68001;BUCARAMANGA;50;33;44;37;48;52;39;37;A-;
SABER1120121059372;F;68001;BUCARAMANGA;52;49;40;39;51;40;44;43;A1;
SABER1120121059373;M;68001;BUCARAMANGA;54;60;44;35;53;53;59;35;A-;
SABER1120121059374;F;68001;BUCARAMANGA;63;68;55;63;56;61;62;60;A2;
SABER1120121059375;F;68001;BUCARAMANGA;63;46;52;52;53;45;36;37;A-;
SABER1120121059376;M;68001;BUCARAMANGA;66;75;55;54;61;63;69;46;A1;
SABER1120121059377;F;68001;BUCARAMANGA;50;68;51;55;58;58;69;56;A2;
SABER1120121059378;M;68001;BUCARAMANGA;48;52;48;40;53;55;54;26;A-;
SABER1120121059379;F;68001;BUCARAMANGA;52;46;50;53;51;45;42;46;A1;
SABER1120121059380;M;68001;BUCARAMANGA;61;75;58;55;62;60;62;55;A2;
SABER1120121059381;M;68001;BUCARAMANGA;56;57;46;36;42;58;66;45;A1;
SABER1120121059382;F;68001;BUCARAMANGA;54;46;44;43;46;54;52;52;A1;
SABER1120121059383;;68001;BUCARAMANGA;52;46;49;45;56;48;49;33;A-;
SABER1120121059384;M;68001;BUCARAMANGA;63;62;66;58;55;54;57;59;A2;
SABER1120121059385;;68001;BUCARAMANGA;54;62;55;41;56;61;57;52;A1;
SABER1120121059386;M;68001;BUCARAMANGA;50;79;57;58;48;65;68;59;A2;
SABER1120121059387;F;68001;BUCARAMANGA;59;65;47;43;58;57;69;40;A-;
SABER1120121059388;F;68001;BUCARAMANGA;61;40;46;43;40;47;49;42;A-;
SABER1120121059389;M;68001;BUCARAMANGA;72;75;53;68;68;60;71;53;A2;
SABER1120121059390;M;68001;BUCARAMANGA;57;54;55;61;60;56;62;47;A1;
SABER1120121059391;F;68001;BUCARAMANGA;48;44;44;48;45;57;40;42;A-;
SABER1120121059392;M;68001;BUCARAMANGA;59;71;40;41;51;49;59;70;B1;
SABER1120121059393;M;68001;BUCARAMANGA;54;54;51;55;56;61;66;57;A2;
SABER1120121059394;F;68001;BUCARAMANGA;50;51;48;32;34;50;52;31;A-;
SABER1120121059395;F;68001;BUCARAMANGA;71;62;56;52;58;63;66;43;A1;
SABER1120121059396;F;68001;BUCARAMANGA;54;49;50;50;47;52;54;39;A-;
SABER1120121059397;M;68001;BUCARAMANGA;72;69;62;60;66;66;86;59;A2;
SABER1120121059398;M;68001;BUCARAMANGA;50;78;52;48;58;55;60;65;B1;
SABER1120121059399;M;68001;BUCARAMANGA;50;51;40;22;57;50;59;45;A1;
SABER1120121059400;M;68001;BUCARAMANGA;54;65;51;50;73;52;69;59;A2;
SABER1120121059401;F;68001;BUCARAMANGA;57;49;48;41;57;62;57;40;A-;
SABER1120121059402;F;68001;BUCARAMANGA;59;54;52;52;56;61;66;43;A-;
SABER1120121059403;M;68001;BUCARAMANGA;56;59;50;39;53;62;63;47;A1;
SABER1120121059404;M;68001;BUCARAMANGA;66;51;60;65;69;60;57;43;A1;
SABER1120121059405;M;68001;BUCARAMANGA;50;55;51;38;47;47;63;47;A1;
SABER1120121059406;F;68001;BUCARAMANGA;54;71;52;50;55;62;57;72;B1;
SABER1120121059407;M;68001;BUCARAMANGA;48;52;47;38;45;38;46;75;B1;
SABER1120121059408;M;68001;BUCARAMANGA;57;29;51;41;44;47;32;72;B1;
SABER1120121059409;F;68001;BUCARAMANGA;44;40;47;33;45;48;49;35;A-;
SABER1120121059410;M;68001;BUCARAMANGA;59;84;42;34;57;60;68;45;A1;
SABER1120121059411;M;68001;BUCARAMANGA;50;40;44;26;39;41;29;33;A-;
SABER1120121059412;F;68001;BUCARAMANGA;63;33;58;46;44;47;47;40;A-;
SABER1120121059413;M;11001;BOGOTÁ D.C.;57;84;60;46;55;54;65;68;B1;
SABER1120121059414;M;68755;SOCORRO;52;55;48;36;44;52;47;46;A1;
SABER1120121059415;F;52356;IPIALES;50;49;46;36;49;63;63;51;A1;
SABER1120121059416;F;68001;BUCARAMANGA;59;49;53;39;39;47;36;43;A-;
SABER1120121059417;M;68081;BARRANCABERMEJA;54;84;53;55;60;58;65;52;A1;
SABER1120121059418;F;41001;NEIVA;61;62;55;52;63;61;62;46;A1;
SABER1120121059419;M;68679;SAN GIL;54;79;62;43;55;65;88;40;A-;
SABER1120121059420;M;68001;BUCARAMANGA;61;37;49;41;37;40;36;37;A-;
SABER1120121059421;M;68001;BUCARAMANGA;57;84;58;39;60;62;57;57;A2;
SABER1120121059422;M;68001;BUCARAMANGA;63;71;62;50;57;68;68;70;B1;
SABER1120121059423;F;68001;BUCARAMANGA;61;57;60;61;46;52;47;60;A2;
SABER1120121059424;F;68001;BUCARAMANGA;69;49;57;63;46;43;62;56;A2;
SABER1120121059425;F;68001;BUCARAMANGA;54;40;58;44;56;50;36;43;A-;
SABER1120121059426;M;68001;BUCARAMANGA;54;57;45;31;44;47;44;50;A1;
SABER1120121059427;M;68001;BUCARAMANGA;50;40;51;41;58;50;52;60;A2;
SABER1120121059428;F;81794;TAME;50;49;44;23;47;47;52;43;A1;
SABER1120121059429;F;68001;BUCARAMANGA;76;47;53;48;57;56;57;45;A1;
SABER1120121059430;F;68001;BUCARAMANGA;41;41;31;22;42;48;45;40;A-;
SABER1120121059431;F;68001;BUCARAMANGA;57;65;57;42;51;57;72;59;A2;
SABER1120121059432;F;68001;BUCARAMANGA;57;52;56;45;47;47;54;47;A1;
SABER1120121059433;F;68001;BUCARAMANGA;59;62;50;54;56;53;62;52;A1;
SABER1120121059434;F;68001;BUCARAMANGA;61;57;50;50;53;56;57;50;A1;
SABER1120121059435;M;68001;BUCARAMANGA;63;74;62;50;63;61;81;45;A1;
SABER1120121059436;M;68001;BUCARAMANGA;54;43;47;36;51;55;46;45;A1;
SABER1120121059437;F;68001;BUCARAMANGA;56;63;51;55;58;58;63;50;A1;
SABER1120121059438;F;68001;BUCARAMANGA;52;46;42;38;40;42;37;39;A-;
SABER1120121059439;M;68001;BUCARAMANGA;54;46;62;39;60;50;49;39;A-;
SABER1120121059440;F;68001;BUCARAMANGA;48;43;45;38;47;50;46;57;A2;
SABER1120121059441;F;68001;BUCARAMANGA;54;52;47;49;58;51;48;50;A1;
SABER1120121059442;F;68001;BUCARAMANGA;63;40;50;44;49;61;51;51;A1;
SABER1120121059443;M;68001;BUCARAMANGA;52;44;41;41;51;40;43;35;A-;
SABER1120121059444;F;68001;BUCARAMANGA;48;49;47;43;46;49;55;48;A1;
SABER1120121059445;F;68001;BUCARAMANGA;54;43;47;41;48;56;42;46;A1;
SABER1120121059446;F;68001;BUCARAMANGA;54;57;52;49;56;66;59;43;A-;
SABER1120121059447;F;68755;SOCORRO;52;46;40;32;46;58;52;29;A-;
SABER1120121059448;F;68001;BUCARAMANGA;50;57;42;50;39;58;63;35;A-;
SABER1120121059449;F;68001;BUCARAMANGA;63;83;56;52;61;61;72;59;A2;
SABER1120121059450;F;68001;BUCARAMANGA;54;49;56;46;37;45;36;43;A1;
SABER1120121059451;F;68001;BUCARAMANGA;69;52;55;58;53;54;54;40;A-;
SABER1120121059452;F;68001;BUCARAMANGA;59;54;60;50;46;58;52;56;A2;
SABER1120121059453;F;68001;BUCARAMANGA;52;46;40;46;46;41;44;33;A-;
SABER1120121059454;F;68001;BUCARAMANGA;72;75;46;63;73;66;69;61;A2;
SABER1120121059455;F;68001;BUCARAMANGA;41;41;41;32;42;44;47;37;A-;
SABER1120121059456;M;68001;BUCARAMANGA;41;52;56;43;49;35;57;43;A1;
SABER1120121059457;F;68001;BUCARAMANGA;57;60;54;41;55;58;59;37;A-;
SABER1120121059458;F;68001;BUCARAMANGA;57;54;56;53;55;50;50;52;A1;
SABER1120121059459;F;68001;BUCARAMANGA;61;59;50;46;66;50;52;43;A1;
SABER1120121059460;F;68001;BUCARAMANGA;50;59;50;48;54;47;66;37;A-;
SABER1120121059461;F;68001;BUCARAMANGA;61;54;57;52;49;59;57;60;A2;
SABER1120121059462;F;68001;BUCARAMANGA;57;71;51;43;58;47;55;53;A2;
SABER1120121059463;F;68001;BUCARAMANGA;48;47;34;30;47;47;40;45;A1;
SABER1120121059464;M;68001;BUCARAMANGA;52;79;46;48;63;62;69;43;A-;
SABER1120121059465;F;68001;BUCARAMANGA;65;60;49;55;56;61;69;51;A1;
SABER1120121059466;F;68001;BUCARAMANGA;57;65;57;48;61;57;63;45;A1;
SABER1120121059467;M;68001;BUCARAMANGA;61;79;56;57;58;63;81;83;B+;
SABER1120121059468;M;68001;BUCARAMANGA;59;72;60;50;61;61;69;50;A1;
SABER1120121059469;F;68001;BUCARAMANGA;50;44;51;44;36;45;45;48;A1;
SABER1120121059470;M;68001;BUCARAMANGA;59;68;47;46;46;58;62;35;A-;
SABER1120121059471;M;68001;BUCARAMANGA;56;57;57;63;63;59;57;59;A2;
SABER1120121059472;F;68001;BUCARAMANGA;63;75;48;50;42;68;66;46;A1;
SABER1120121059473;F;68001;BUCARAMANGA;59;40;50;52;46;41;36;65;B1;
SABER1120121059474;F;68001;BUCARAMANGA;61;54;54;43;44;52;47;35;A-;
SABER1120121059475;F;68001;BUCARAMANGA;50;62;51;50;58;57;72;37;A-;
SABER1120121059476;M;68001;BUCARAMANGA;66;66;55;55;53;58;59;60;A2;
SABER1120121059477;M;68001;BUCARAMANGA;48;60;45;41;51;54;60;51;A1;
SABER1120121059478;F;68001;BUCARAMANGA;50;65;58;53;57;45;65;45;A1;
SABER1120121059479;F;68001;BUCARAMANGA;59;63;53;50;44;52;52;61;A2;
SABER1120121059480;F;68001;BUCARAMANGA;63;55;53;60;63;55;65;59;A2;
SABER1120121059481;M;68001;BUCARAMANGA;54;65;40;34;44;62;66;46;A1;
SABER1120121059482;F;68001;BUCARAMANGA;50;46;49;29;30;47;39;42;A-;
SABER1120121059483;M;15001;TUNJA;68;83;50;63;66;66;81;43;A-;
SABER1120121059484;F;76001;CALI;54;49;49;36;42;47;42;46;A1;
SABER1120121059485;F;68001;BUCARAMANGA;54;75;53;55;56;63;72;61;A2;
SABER1120121059486;F;68001;BUCARAMANGA;52;49;48;42;49;59;57;51;A1;
SABER1120121059487;M;68001;BUCARAMANGA;56;66;46;46;53;49;65;61;A2;
SABER1120121059488;F;68001;BUCARAMANGA;59;54;50;43;49;57;60;65;B1;
SABER1120121059489;F;68001;BUCARAMANGA;48;29;48;23;49;32;33;42;A-;
SABER1120121059490;F;68001;BUCARAMANGA;54;71;54;53;39;56;69;59;A2;
SABER1120121059491;F;68001;BUCARAMANGA;63;52;51;57;61;48;57;43;A-;
SABER1120121059492;F;68001;BUCARAMANGA;39;29;33;35;33;43;32;88;B+;
SABER1120121059493;F;68001;BUCARAMANGA;56;51;47;53;55;54;44;45;A1;
SABER1120121059494;F;68001;BUCARAMANGA;52;40;31;32;87;41;28;46;A1;
SABER1120121059495;F;68001;BUCARAMANGA;61;69;62;44;56;59;76;53;A2;
SABER1120121059496;M;68001;BUCARAMANGA;54;69;49;30;58;55;57;43;A-;
SABER1120121059497;F;68001;BUCARAMANGA;48;44;34;26;42;37;42;42;A-;
SABER1120121059498;M;68001;BUCARAMANGA;59;54;47;52;53;66;65;65;B1;
SABER1120121059499;F;68001;BUCARAMANGA;63;75;54;43;49;58;66;55;A2;
SABER1120121059500;F;68001;BUCARAMANGA;46;25;39;34;34;38;42;40;A-;
SABER1120121059501;M;68001;BUCARAMANGA;54;62;51;52;44;61;62;47;A1;
SABER1120121059502;M;68001;BUCARAMANGA;39;54;51;40;53;51;54;39;A-;
SABER1120121059503;M;68001;BUCARAMANGA;59;49;49;41;42;60;42;51;A1;
SABER1120121059504;F;68001;BUCARAMANGA;54;51;54;48;39;43;44;68;B1;
SABER1120121059505;F;68001;BUCARAMANGA;48;55;57;57;58;59;62;52;A1;
SABER1120121059506;F;68001;BUCARAMANGA;65;62;45;52;58;59;54;56;A2;
SABER1120121059507;M;68001;BUCARAMANGA;68;65;55;63;54;66;66;56;A2;
SABER1120121059508;F;68001;BUCARAMANGA;54;69;41;42;51;61;57;52;A1;
SABER1120121059509;F;68001;BUCARAMANGA;46;43;0;32;42;50;51;33;A-;
SABER1120121059510;F;68001;BUCARAMANGA;56;55;57;50;55;54;52;50;A1;
SABER1120121059511;F;68001;BUCARAMANGA;61;59;48;40;56;63;54;37;A-;
SABER1120121059512;F;68001;BUCARAMANGA;41;51;48;37;42;35;51;56;A2;
SABER1120121059513;M;68001;BUCARAMANGA;57;54;45;39;36;49;44;47;A1;
SABER1120121059514;M;68001;BUCARAMANGA;54;51;42;42;51;50;62;48;A1;
SABER1120121059515;F;68001;BUCARAMANGA;57;60;52;58;68;49;52;48;A1;
SABER1120121059516;M;68001;BUCARAMANGA;59;83;55;58;57;50;75;65;B1;
SABER1120121059517;M;68001;BUCARAMANGA;59;69;57;67;66;61;81;57;A2;
SABER1120121059518;F;68001;BUCARAMANGA;63;62;60;60;58;71;72;59;A2;
SABER1120121059519;M;68001;BUCARAMANGA;54;78;48;45;54;53;66;40;A-;
SABER1120121059520;M;68001;BUCARAMANGA;59;68;54;46;51;52;77;65;B1;
SABER1120121059521;F;68001;BUCARAMANGA;63;59;54;49;46;59;62;53;A2;
SABER1120121059522;F;68001;BUCARAMANGA;52;57;41;42;51;57;57;55;A2;
SABER1120121059523;F;68001;BUCARAMANGA;59;71;58;60;61;59;76;53;A2;
SABER1120121059524;M;68001;BUCARAMANGA;66;117;65;58;60;65;68;75;B1;
SABER1120121059525;M;68001;BUCARAMANGA;63;60;53;48;49;49;63;42;A-;
SABER1120121059526;F;68001;BUCARAMANGA;57;54;54;55;53;50;57;68;B1;
SABER1120121059527;F;68001;BUCARAMANGA;50;51;50;46;39;60;55;52;A1;
SABER1120121059528;F;68001;BUCARAMANGA;65;75;52;43;42;49;52;43;A-;
SABER1120121059529;F;68001;BUCARAMANGA;54;54;52;55;54;61;57;72;B1;
SABER1120121059530;F;68001;BUCARAMANGA;57;75;51;67;56;61;69;75;B1;
SABER1120121059531;F;68001;BUCARAMANGA;56;54;47;53;53;50;59;50;A1;
SABER1120121059532;F;68001;BUCARAMANGA;57;71;54;54;53;55;69;63;B1;
SABER1120121059533;M;68001;BUCARAMANGA;57;78;55;50;55;62;69;68;B1;
SABER1120121059534;F;68001;BUCARAMANGA;46;62;50;49;44;46;59;42;A-;
SABER1120121059535;M;68001;BUCARAMANGA;57;71;50;55;57;47;62;68;B1;
SABER1120121059536;F;68001;BUCARAMANGA;48;52;53;44;58;57;51;40;A-;
SABER1120121059537;F;68001;BUCARAMANGA;61;79;56;60;58;71;76;65;B1;
SABER1120121059538;M;68001;BUCARAMANGA;63;79;58;50;55;56;68;60;A2;
SABER1120121059539;M;68001;BUCARAMANGA;46;66;49;45;56;53;57;43;A-;
SABER1120121059540;F;68001;BUCARAMANGA;46;57;46;36;47;44;40;43;A-;
SABER1120121059541;F;68001;BUCARAMANGA;68;60;52;52;46;66;62;60;A2;
SABER1120121059542;F;68001;BUCARAMANGA;63;75;54;52;63;66;76;50;A1;
SABER1120121059543;F;68001;BUCARAMANGA;61;83;52;86;63;71;69;59;A2;
SABER1120121059544;M;68001;BUCARAMANGA;48;57;44;44;53;55;54;52;A1;
SABER1120121059545;F;68001;BUCARAMANGA;50;44;48;31;51;43;52;48;A1;
SABER1120121059546;F;68001;BUCARAMANGA;56;57;50;46;48;56;49;51;A1;
SABER1120121059547;F;68001;BUCARAMANGA;46;57;41;37;46;51;62;51;A1;
SABER1120121059548;F;68001;BUCARAMANGA;52;49;44;43;45;50;52;48;A1;
SABER1120121059549;M;68001;BUCARAMANGA;66;68;50;49;49;57;57;65;B1;
SABER1120121059550;F;68001;BUCARAMANGA;61;60;62;60;46;51;65;53;A2;
SABER1120121059551;F;68001;BUCARAMANGA;50;57;45;39;42;50;47;39;A-;
SABER1120121059552;F;68001;BUCARAMANGA;61;68;53;46;42;45;42;55;A2;
SABER1120121059553;F;68001;BUCARAMANGA;59;57;45;48;51;47;52;55;A2;
SABER1120121059554;M;68001;BUCARAMANGA;61;57;50;52;49;29;49;50;A1;
SABER1120121059555;M;68001;BUCARAMANGA;59;89;62;58;60;62;66;77;B1;
SABER1120121059556;M;68001;BUCARAMANGA;35;57;40;29;37;19;80;61;A2;
SABER1120121059557;F;68001;BUCARAMANGA;54;25;49;44;39;46;36;39;A-;
SABER1120121059558;F;68001;BUCARAMANGA;38;43;48;39;42;43;36;29;A-;
SABER1120121059559;M;68001;BUCARAMANGA;50;46;42;34;46;35;32;40;A-;
SABER1120121059560;M;68001;BUCARAMANGA;46;51;45;46;49;50;50;40;A-;
SABER1120121059561;M;68001;BUCARAMANGA;39;33;45;43;37;40;39;43;A-;
SABER1120121059562;M;68001;BUCARAMANGA;46;49;45;41;46;45;36;35;A-;
SABER1120121059563;M;68001;BUCARAMANGA;48;55;49;32;44;41;62;45;A1;
SABER1120121059564;M;68001;BUCARAMANGA;59;65;58;58;63;58;69;63;B1;
SABER1120121059565;M;68001;BUCARAMANGA;59;75;62;58;65;58;62;61;A2;
SABER1120121059566;M;68001;BUCARAMANGA;48;40;46;44;46;45;59;39;A-;
SABER1120121059567;M;68001;BUCARAMANGA;54;72;41;46;36;49;66;47;A1;
SABER1120121059568;M;68001;BUCARAMANGA;54;62;54;55;66;61;69;47;A1;
SABER1120121059569;M;68001;BUCARAMANGA;52;62;50;46;55;54;44;48;A1;
SABER1120121059570;M;68001;BUCARAMANGA;57;49;55;44;51;50;51;39;A-;
SABER1120121059571;M;68001;BUCARAMANGA;52;49;51;39;46;45;49;37;A-;
SABER1120121059572;M;68001;BUCARAMANGA;48;49;58;40;46;50;48;46;A1;
SABER1120121059573;M;68001;BUCARAMANGA;63;54;52;43;36;32;47;26;A-;
SABER1120121059574;M;68001;BUCARAMANGA;54;55;39;41;39;49;63;43;A1;
SABER1120121059575;M;68001;BUCARAMANGA;68;65;55;66;70;63;72;43;A1;
SABER1120121059576;M;68001;BUCARAMANGA;57;57;49;35;58;46;59;43;A1;
SABER1120121059577;M;68001;BUCARAMANGA;61;57;47;43;62;56;71;43;A-;
SABER1120121059578;M;68001;BUCARAMANGA;63;69;60;41;55;60;69;55;A2;
SABER1120121059579;M;68001;BUCARAMANGA;61;100;51;49;66;71;65;72;B1;
SABER1120121059580;M;68001;BUCARAMANGA;66;54;55;55;58;50;50;42;A-;
SABER1120121059581;M;68001;BUCARAMANGA;36;41;44;32;42;43;54;48;A1;
SABER1120121059582;M;68001;BUCARAMANGA;66;59;55;52;49;55;57;42;A-;
SABER1120121059583;M;68001;BUCARAMANGA;63;74;47;39;51;58;71;42;A-;
SABER1120121059584;M;68001;BUCARAMANGA;54;63;48;58;44;49;60;33;A-;
SABER1120121059585;M;68001;BUCARAMANGA;46;52;47;26;39;52;47;37;A-;
SABER1120121059586;M;68001;BUCARAMANGA;66;78;57;63;70;63;72;60;A2;
SABER1120121059587;M;68001;BUCARAMANGA;61;79;62;46;57;58;75;88;B+;
SABER1120121059588;M;68001;BUCARAMANGA;63;65;58;72;58;47;72;48;A1;
SABER1120121059589;M;68001;BUCARAMANGA;41;52;34;43;44;49;49;53;A2;
SABER1120121059590;M;68001;BUCARAMANGA;59;59;58;46;63;52;63;45;A1;
SABER1120121059591;M;68001;BUCARAMANGA;68;62;64;49;56;53;65;48;A1;
SABER1120121059592;M;68001;BUCARAMANGA;50;60;44;31;44;45;52;51;A1;
SABER1120121059593;M;68001;BUCARAMANGA;59;69;58;57;61;61;72;43;A1;
SABER1120121059594;M;68001;BUCARAMANGA;48;46;42;32;42;48;23;45;A1;
SABER1120121059595;M;68001;BUCARAMANGA;59;68;60;53;55;58;62;48;A1;
SABER1120121059596;M;68001;BUCARAMANGA;56;34;44;43;46;50;50;39;A-;
SABER1120121059597;M;68001;BUCARAMANGA;54;57;38;50;42;54;39;26;A-;
SABER1120121059598;M;68001;BUCARAMANGA;44;43;38;26;51;47;39;37;A-;
SABER1120121059599;M;68001;BUCARAMANGA;46;54;51;45;47;53;54;43;A1;
SABER1120121059600;M;68001;BUCARAMANGA;52;68;56;48;66;61;81;46;A1;
SABER1120121059601;M;68001;BUCARAMANGA;54;57;40;42;49;51;32;50;A1;
SABER1120121059602;M;68001;BUCARAMANGA;66;84;58;66;74;66;86;72;B1;
SABER1120121059603;M;68001;BUCARAMANGA;57;65;49;34;39;56;59;50;A1;
SABER1120121059604;M;68001;BUCARAMANGA;56;59;45;37;49;55;62;39;A-;
SABER1120121059605;M;68001;BUCARAMANGA;59;59;38;48;49;52;55;45;A1;
SABER1120121059606;M;68001;BUCARAMANGA;63;68;60;64;62;65;68;56;A2;
SABER1120121059607;M;68001;BUCARAMANGA;48;51;36;36;47;47;52;45;A1;
SABER1120121059608;M;68001;BUCARAMANGA;44;40;51;37;56;55;51;40;A-;
SABER1120121059609;M;68001;BUCARAMANGA;50;60;49;50;49;50;60;48;A1;
SABER1120121059610;M;68001;BUCARAMANGA;54;75;42;37;68;62;68;47;A1;
SABER1120121059611;M;68001;BUCARAMANGA;59;65;54;50;61;61;69;48;A1;
SABER1120121059612;M;68001;BUCARAMANGA;75;78;70;87;69;61;76;75;B1;
SABER1120121059613;M;68001;BUCARAMANGA;63;54;58;50;55;49;57;42;A-;
SABER1120121059614;M;68001;BUCARAMANGA;61;72;53;42;56;55;65;57;A2;
SABER1120121059615;M;68001;BUCARAMANGA;54;75;64;57;56;66;76;57;A2;
SABER1120121059616;M;68001;BUCARAMANGA;69;66;62;61;66;49;66;80;B1;
SABER1120121059617;M;68001;BUCARAMANGA;56;55;55;48;60;56;68;52;A1;
SABER1120121059618;M;68001;BUCARAMANGA;52;49;54;48;47;53;46;43;A1;
SABER1120121059619;M;68001;BUCARAMANGA;50;57;47;46;57;54;68;53;A2;
SABER1120121059620;M;68001;BUCARAMANGA;52;65;58;55;66;61;69;43;A-;
SABER1120121059621;M;68001;BUCARAMANGA;66;83;57;54;58;66;86;56;A2;
SABER1120121059622;M;11001;BOGOTÁ D.C.;74;68;69;83;68;60;71;96;B+;
SABER1120121059623;M;11001;BOGOTÁ D.C.;59;74;54;46;60;60;55;57;A2;
SABER1120121059624;M;68001;BUCARAMANGA;57;71;58;48;57;65;68;43;A1;
SABER1120121059625;M;68001;BUCARAMANGA;59;59;54;42;49;57;65;39;A-;
SABER1120121059626;M;41001;NEIVA;65;62;40;23;61;77;69;51;A1;
SABER1120121059627;M;54001;CUCUTA;48;51;54;42;56;50;48;52;A1;
SABER1120121059628;F;68001;BUCARAMANGA;50;43;53;50;42;50;37;42;A-;
SABER1120121059629;F;68001;BUCARAMANGA;72;71;58;50;68;56;65;63;B1;
SABER1120121059630;M;68001;BUCARAMANGA;63;49;46;46;49;43;63;45;A1;
SABER1120121059631;F;15469;MONIQUIRA;56;47;51;36;42;52;43;50;A1;
SABER1120121059632;F;68001;BUCARAMANGA;61;46;49;36;53;52;44;50;A1;
SABER1120121059633;F;68001;BUCARAMANGA;54;54;50;41;49;56;44;61;A2;
SABER1120121059634;M;68001;BUCARAMANGA;52;51;48;39;49;45;55;33;A-;
SABER1120121059635;F;15469;MONIQUIRA;54;60;55;40;51;53;62;48;A1;
SABER1120121059636;F;68861;VELEZ;54;54;42;37;44;41;51;50;A1;
SABER1120121059637;F;15469;MONIQUIRA;59;62;54;55;51;59;57;63;B1;
SABER1120121059638;F;68861;VELEZ;56;55;42;41;44;32;44;39;A-;
SABER1120121059639;F;11001;BOGOTÁ D.C.;59;49;56;50;58;50;55;47;A1;
SABER1120121059640;F;68861;VELEZ;54;43;42;30;47;44;43;45;A1;
SABER1120121059641;F;11001;BOGOTÁ D.C.;52;46;44;41;51;44;29;40;A-;
SABER1120121059642;M;15469;MONIQUIRA;54;37;51;50;61;52;60;42;A-;
SABER1120121059643;M;15469;MONIQUIRA;44;62;38;33;51;48;46;48;A1;
SABER1120121059644;F;15469;MONIQUIRA;52;49;42;33;54;52;54;33;A-;
SABER1120121059645;F;68001;BUCARAMANGA;52;43;51;36;40;47;60;37;A-;
SABER1120121059646;F;68861;VELEZ;41;40;42;41;51;52;36;45;A1;
SABER1120121059647;F;68001;BUCARAMANGA;48;40;42;41;45;40;43;35;A-;
SABER1120121059648;F;68001;BUCARAMANGA;54;57;49;39;51;50;52;45;A1;
SABER1120121059649;F;68001;BUCARAMANGA;59;62;56;48;66;58;63;46;A1;
SABER1120121059650;F;68861;VELEZ;59;49;49;53;53;45;47;52;A1;
SABER1120121059651;F;15469;MONIQUIRA;48;57;56;53;46;50;55;60;A2;
SABER1120121059652;F;15469;MONIQUIRA;52;54;51;35;53;53;54;31;A-;
SABER1120121059653;;68861;VELEZ;41;49;44;39;36;52;44;42;A-;
SABER1120121059654;M;15001;TUNJA;59;49;52;65;55;49;44;48;A1;
SABER1120121059655;F;68861;VELEZ;61;52;46;46;46;54;36;42;A-;
SABER1120121059656;F;15469;MONIQUIRA;54;54;47;39;53;52;36;40;A-;
SABER1120121059657;F;15469;MONIQUIRA;57;68;55;60;56;61;65;51;A1;
SABER1120121059658;;68861;VELEZ;44;54;40;32;48;44;54;46;A1;
SABER1120121059659;F;15469;MONIQUIRA;59;62;49;52;42;53;63;68;B1;
SABER1120121059660;M;15469;MONIQUIRA;54;49;45;49;58;66;65;46;A1;
SABER1120121059661;M;68861;VELEZ;63;51;58;48;51;55;49;50;A1;
SABER1120121059662;M;15469;MONIQUIRA;46;40;47;43;54;50;40;59;A2;
SABER1120121059663;F;68861;VELEZ;54;40;47;36;42;43;29;43;A-;
SABER1120121059664;F;68861;VELEZ;52;49;50;36;47;45;52;43;A-;
SABER1120121059665;;68861;VELEZ;52;41;48;41;49;43;47;37;A-;
SABER1120121059666;F;41001;NEIVA;48;52;51;39;42;47;36;33;A-;
SABER1120121059667;F;68861;VELEZ;54;37;49;39;33;52;47;43;A-;
SABER1120121059668;F;68861;VELEZ;52;57;42;36;33;37;36;43;A1;
SABER1120121059669;F;68861;VELEZ;52;43;51;41;42;47;52;40;A-;
SABER1120121059670;F;15469;MONIQUIRA;35;62;38;48;46;56;44;53;A2;
SABER1120121059671;F;68861;VELEZ;48;49;45;49;51;50;51;39;A-;
SABER1120121059672;F;68861;VELEZ;63;52;58;46;57;65;49;63;B1;
SABER1120121059673;F;68861;VELEZ;61;43;51;41;55;47;42;40;A-;
